127.0.0.1 - - [04/Feb/2026:18:15:51 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:15:54 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:15:54 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:15:56 -0600] "GET /api/organizations/ HTTP/1.1" 500 129406 "http://adminapps.isosmart.local/organizations" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:17:02 -0600] "GET /api/organizations/ HTTP/1.1" 401 203 "-" "curl/7.76.1"
127.0.0.1 - - [04/Feb/2026:18:17:33 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/organizations" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:17:33 -0600] "GET /api/organizations/ HTTP/1.1" 200 334 "http://adminapps.isosmart.local/organizations" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:17:40 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:17:42 -0600] "GET /api/products/iso-standards/active/ HTTP/1.1" 200 212 "http://adminapps.isosmart.local/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:17:42 -0600] "GET /api/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f/ HTTP/1.1" 200 815 "http://adminapps.isosmart.local/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
